"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"AJ419118","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/514/98)","","","","","","p"
"AJ419121","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/517/98)","","","","","","p"
"KP864266","1821","Human","4 (HA)","","Canada","N","2013/12/30","Influenza B virus (B/Quebec/52/2013)","","","","","","c"
"KP864304","1137","Human","4 (HA)","","Canada","N","2014/04/09","Influenza B virus (B/Quebec/52/2014)","","","","","","p"
"KU729520","1777","Human","4 (HA)","","Canada","N","2015/03/25","Influenza B virus (B/Quebec/52/2015)","","","","","","c"
"KP864269","1139","Human","4 (HA)","","Canada","N","2014/04/12","Influenza B virus (B/Quebec/54/2014)","","","","","","p"
"KU729509","1737","Human","4 (HA)","","Canada","N","2015/03/26","Influenza B virus (B/Quebec/54/2015)","","","","","","p"
"KU729570","1777","Human","4 (HA)","","Canada","N","2015/03/30","Influenza B virus (B/Quebec/55/2015)","","","","","","c"
"KP864298","1141","Human","4 (HA)","","Canada","N","2014/04/10","Influenza B virus (B/Quebec/56/2014)","","","","","","p"
"KU729503","1717","Human","4 (HA)","","Canada","N","2015/03/26","Influenza B virus (B/Quebec/56/2015)","","","","","","p"
"KU729558","1777","Human","4 (HA)","","Canada","N","2015/03/30","Influenza B virus (B/Quebec/57/2015)","","","","","","c"
"KP864297","1137","Human","4 (HA)","","Canada","N","2014/04/24","Influenza B virus (B/Quebec/58/2014)","","","","","","p"
"KU729533","1777","Human","4 (HA)","","Canada","N","2015/04/05","Influenza B virus (B/Quebec/59/2015)","","","","","","c"
"AJ419578","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/6/01)","","","","","","p"
"AJ419104","846","Human","8 (NS)","","Canada","N","2001","Influenza B virus (B/Quebec/6/01)","","","","","","p"
"AJ419112","568","Human","6 (NA)","","Canada","N","2001","Influenza B virus (B/Quebec/6/01)","","","","","","p"
"KU729504","1777","Human","4 (HA)","","Canada","N","2015/01/30","Influenza B virus (B/Quebec/6/2015)","","","","","","c"
"KU729559","1777","Human","4 (HA)","","Canada","N","2015/04/02","Influenza B virus (B/Quebec/61/2015)","","","","","","c"
"KU729531","1777","Human","4 (HA)","","Canada","N","2015/04/08","Influenza B virus (B/Quebec/62/2015)","","","","","","c"
"KU729541","1777","Human","4 (HA)","","Canada","N","2015/04/11","Influenza B virus (B/Quebec/63/2015)","","","","","","c"
"KU729562","1755","Human","4 (HA)","","Canada","N","2015/04/09","Influenza B virus (B/Quebec/65/2015)","","","","","","c"
"KU729560","1777","Human","4 (HA)","","Canada","N","2015/04/22","Influenza B virus (B/Quebec/69/2015)","","","","","","c"
"AJ419579","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/7/01)","","","","","","p"
"KU729554","1777","Human","4 (HA)","","Canada","N","2015/02/04","Influenza B virus (B/Quebec/7/2015)","","","","","","c"
"KU729515","1777","Human","4 (HA)","","Canada","N","2015/04/28","Influenza B virus (B/Quebec/70/2015)","","","","","","c"
"KU729530","1777","Human","4 (HA)","","Canada","N","2014/11/20","Influenza B virus (B/Quebec/71/2014)","","","","","","c"
"KU729512","1777","Human","4 (HA)","","Canada","N","2014/12/18","Influenza B virus (B/Quebec/72/2014)","","","","","","c"
"AJ419591","1038","Human","4 (HA)","","Canada","N","1999","Influenza B virus (B/Quebec/74199/99)","","","","","","p"
"AJ419097","846","Human","8 (NS)","","Canada","N","1999","Influenza B virus (B/Quebec/74199/99)","","","","","","p"
"AJ419592","1038","Human","4 (HA)","","Canada","N","1999","Influenza B virus (B/Quebec/74204/99)","","","","","","p"
"AJ419098","846","Human","8 (NS)","","Canada","N","1999","Influenza B virus (B/Quebec/74204/99)","","","","","","p"
"AJ419593","1038","Human","4 (HA)","","Canada","N","1999","Influenza B virus (B/Quebec/74206/99)","","","","","","p"
"AJ419099","846","Human","8 (NS)","","Canada","N","1999","Influenza B virus (B/Quebec/74206/99)","","","","","","p"
"KU729513","1777","Human","4 (HA)","","Canada","N","2014/12/26","Influenza B virus (B/Quebec/76/2014)","","","","","","c"
"KU729561","1183","Human","4 (HA)","","Canada","N","2014/12/31","Influenza B virus (B/Quebec/77/2014)","","","","","","p"
"AJ419580","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/8/01)","","","","","","p"
"AJ419114","568","Human","6 (NA)","","Canada","N","2001","Influenza B virus (B/Quebec/8/01)","","","","","","p"
"KU729495","1777","Human","4 (HA)","","Canada","N","2015/02/06","Influenza B virus (B/Quebec/8/2015)","","","","","","c"
"AJ419107","846","Human","8 (NS)","","Canada","N","2001","Influenza B virus (B/Quebec/9/01)","","","","","","p"
"KP461455","1755","Human","4 (HA)","","Canada","N","2010/09/04","Influenza B virus (B/Quebec/RV2680/2010)","","","","","","nc"
"CY018757","1843","Human","4 (HA)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018758","1151","Human","7 (MP)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018759","1521","Human","6 (NA)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018760","1803","Human","5 (NP)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018761","1061","Human","8 (NS)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018762","2271","Human","3 (PA)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018763","2334","Human","1 (PB1)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018764","2351","Human","2 (PB2)","","Canada","N","1987","Influenza B virus (B/Victoria/02/1987)","","","","","Vac","c"
"CY018653","1844","Human","4 (HA)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018654","1085","Human","7 (MP)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018655","1516","Human","6 (NA)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018656","1809","Human","5 (NP)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018657","1027","Human","8 (NS)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018658","2269","Human","3 (PA)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018659","2286","Human","1 (PB1)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
"CY018660","2352","Human","2 (PB2)","","Canada","N","2000","Influenza B virus (B/Victoria/504/2000)","","","","","","c"
