"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"CY072830","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/09/12","Influenza A virus (A/Managua/1909.02/2009(H1N1))","","","","","","c"
"CY072832","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/09/12","Influenza A virus (A/Managua/1909.02/2009(H1N1))","","","","","","c"
"CY072833","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/09/12","Influenza A virus (A/Managua/1909.02/2009(H1N1))","","","","","","c"
"CY072835","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/09/12","Influenza A virus (A/Managua/1909.02/2009(H1N1))","","","","","","c"
"CY072836","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/09/12","Influenza A virus (A/Managua/1909.02/2009(H1N1))","","","","","","c"
"CY072837","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/09/12","Influenza A virus (A/Managua/1909.02/2009(H1N1))","","","","","","c"
"CY073645","850","Human","8 (NS)","H1N1","Nicaragua","T","2009/07/22","Influenza A virus (A/Managua/1973.02/2009(H1N1))","","","","","","c"
"CY073647","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/07/22","Influenza A virus (A/Managua/1973.02/2009(H1N1))","","","","","","c"
"CY072792","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/30","Influenza A virus (A/Managua/1984.02/2009(H1N1))","","","","","","c"
"CY072795","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/30","Influenza A virus (A/Managua/1984.02/2009(H1N1))","","","","","","c"
"CY072796","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/30","Influenza A virus (A/Managua/1984.02/2009(H1N1))","","","","","","c"
"CY072797","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/30","Influenza A virus (A/Managua/1984.02/2009(H1N1))","","","","","","c"
"CY045860","1727","Human","4 (HA)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","","8","","","","c"
"CY045861","987","Human","7 (MP)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","","8","","","","c"
"CY045862","1430","Human","6 (NA)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","H274Y","8","","","","c"
"CY045863","1504","Human","5 (NP)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","","8","","","","c"
"CY045864","850","Human","8 (NS)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","","8","","","","c"
"CY045865","2166","Human","3 (PA)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","","8","","","","c"
"CY045866","2278","Human","2 (PB1)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","","8","","","","c"
"CY045867","2301","Human","1 (PB2)","H1N1","Nicaragua","T","2008/10/20","Influenza A virus (A/Managua/1985.01/2008(H1N1))","E627K","8","","","","c"
"CY032509","1714","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/14","Influenza A virus (A/Managua/2/2007(H3N2))","","2Y","F","","","c"
"CY032511","1430","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/14","Influenza A virus (A/Managua/2/2007(H3N2))","","2Y","F","","","nc"
"CY032512","1524","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/14","Influenza A virus (A/Managua/2/2007(H3N2))","","2Y","F","","","c"
"CY032514","2189","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/14","Influenza A virus (A/Managua/2/2007(H3N2))","","2Y","F","","","c"
"CY032515","2299","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/14","Influenza A virus (A/Managua/2/2007(H3N2))","","2Y","F","","","c"
"CY032516","2292","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/14","Influenza A virus (A/Managua/2/2007(H3N2))","E627K","2Y","F","","","c"
"CY032429","1708","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/22","Influenza A virus (A/Managua/20/2007(H3N2))","","7Y","M","","","c"
"CY032432","1520","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/22","Influenza A virus (A/Managua/20/2007(H3N2))","","7Y","M","","","c"
"CY032434","2181","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/22","Influenza A virus (A/Managua/20/2007(H3N2))","","7Y","M","","","c"
"CY032435","2300","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/22","Influenza A virus (A/Managua/20/2007(H3N2))","","7Y","M","","","c"
"CY032436","2296","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/22","Influenza A virus (A/Managua/20/2007(H3N2))","E627K","7Y","M","","","c"
"CY040226","1704","Human","4 (HA)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040227","985","Human","7 (MP)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040228","1419","Human","6 (NA)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040229","1497","Human","5 (NP)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040230","844","Human","8 (NS)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040231","2176","Human","3 (PA)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040232","2295","Human","2 (PB1)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","","11","","","","c"
"CY040233","2280","Human","1 (PB2)","H1N1","Nicaragua","T","2008/06/10","Influenza A virus (A/Managua/2055.01/2008(H1N1))","E627K","11","","","","c"
"CY072680","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/03","Influenza A virus (A/Managua/209.01/2009(H1N1))","","","","","","c"
"CY072681","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/08/03","Influenza A virus (A/Managua/209.01/2009(H1N1))","","","","","","c"
"CY072683","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/03","Influenza A virus (A/Managua/209.01/2009(H1N1))","","","","","","c"
"CY072684","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/03","Influenza A virus (A/Managua/209.01/2009(H1N1))","","","","","","c"
"CY072685","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/03","Influenza A virus (A/Managua/209.01/2009(H1N1))","","","","","","c"
"CY058556","1720","Human","4 (HA)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2093.01/2009(H1N1))","","","","","","c"
"CY058560","844","Human","8 (NS)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2093.01/2009(H1N1))","","","","","","c"
"CY058561","2169","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2093.01/2009(H1N1))","","","","","","c"
"CY058562","2299","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2093.01/2009(H1N1))","","","","","","c"
"CY058563","2286","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2093.01/2009(H1N1))","","","","","","c"
"CY035102","1715","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","","2Y","","","","c"
"CY035104","1420","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","","2Y","","","","c"
"CY035105","1520","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","","2Y","","","","c"
"CY035106","851","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","","2Y","","","","c"
"CY035107","2191","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","","2Y","","","","c"
"CY035108","2302","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","","2Y","","","","c"
"CY035109","2297","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/21","Influenza A virus (A/Managua/21/2007(H3N2))","E627K","2Y","","","","c"
"CY088915","1731","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Managua/2145.01/2010(H3N2))","","","","","","c"
"CY088920","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Managua/2145.01/2010(H3N2))","","","","","","c"
"CY058108","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/06/13","Influenza A virus (A/Managua/2152.01/2009(H1N1))","","","","","","c"
"CY058112","850","Human","8 (NS)","H1N1","Nicaragua","T","2009/06/13","Influenza A virus (A/Managua/2152.01/2009(H1N1))","","","","","","c"
"CY072607","987","Human","7 (MP)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","S31N","","","","","c"
"CY072608","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","","","","","","c"
"CY072609","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","","","","","","c"
"CY072610","850","Human","8 (NS)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","","","","","","c"
"CY072611","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","","","","","","c"
"CY072612","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","","","","","","c"
"CY072613","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/17","Influenza A virus (A/Managua/2155.01/2009(H1N1))","","","","","","c"
"CY032485","1721","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/22/2007(H3N2))","","2Y","F","","","c"
"CY032487","1432","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/22/2007(H3N2))","","2Y","F","","","c"
"CY032488","1519","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/22/2007(H3N2))","","2Y","F","","","c"
"CY032489","846","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/22/2007(H3N2))","","2Y","F","","","c"
"CY032491","2300","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/22/2007(H3N2))","","2Y","F","","","c"
"CY032492","2297","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/22/2007(H3N2))","E627K","2Y","F","","","c"
"CY072649","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2275.01/2009(H1N1))","","","","","","c"
"CY072651","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2275.01/2009(H1N1))","","","","","","c"
"CY058612","1721","Human","4 (HA)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","","","","","","c"
"CY058613","982","Human","7 (MP)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","S31N","","","","","c"
"CY058614","1418","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","","","","","","c"
"CY058615","1516","Human","5 (NP)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","","","","","","c"
"CY058617","2169","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","","","","","","c"
"CY058618","2299","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","","","","","","c"
"CY058619","2292","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/18","Influenza A virus (A/Managua/2323.02/2009(H1N1))","","","","","","c"
"CY058156","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/06/16","Influenza A virus (A/Managua/2330.02/2009(H1N1))","","","","","","c"
"CY072662","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2339.03/2009(H1N1))","","","","","","c"
"CY072663","987","Human","7 (MP)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2339.03/2009(H1N1))","S31N","","","","","c"
"CY072664","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2339.03/2009(H1N1))","","","","","","c"
"CY072665","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2339.03/2009(H1N1))","","","","","","c"
"CY072667","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2339.03/2009(H1N1))","","","","","","c"
"CY072668","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/11","Influenza A virus (A/Managua/2339.03/2009(H1N1))","","","","","","c"
"CY040202","1701","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/2347.01/2007(H3N2))","","7","","","","c"
"CY040204","1401","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/2347.01/2007(H3N2))","","7","","","","p"
"CY040206","838","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/2347.01/2007(H3N2))","","7","","","","c"
"CY040207","2151","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/2347.01/2007(H3N2))","","7","","","","c"
"CY040208","2274","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/2347.01/2007(H3N2))","","7","","","","c"
"CY040209","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/20","Influenza A virus (A/Managua/2347.01/2007(H3N2))","E627K","7","","","","c"
"CY092305","1735","Human","4 (HA)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","","","","","","c"
"CY092306","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","S31N","","","","","c"
"CY092307","1437","Human","6 (NA)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","","","","","","c"
"CY092308","1539","Human","5 (NP)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","","","","","","c"
"CY092309","862","Human","8 (NS)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","","","","","","c"
"CY092310","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","","","","","","c"
"CY092311","2311","Human","2 (PB1)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","","","","","","c"
"CY092312","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2010/07/02","Influenza A virus (A/Managua/2492.04/2010(H3N2))","E627K","","","","","c"
"CY032437","1723","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","","3Y","M","","","c"
"CY032438","983","Human","7 (MP)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","S31N","3Y","M","","","c"
"CY032439","1430","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","","3Y","M","","","c"
"CY032440","1522","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","","3Y","M","","","c"
"CY032441","848","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","","3Y","M","","","c"
"CY032442","2189","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","","3Y","M","","","c"
"CY032443","2299","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","","3Y","M","","","c"
"CY032444","2296","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/27","Influenza A virus (A/Managua/25/2007(H3N2))","E627K","3Y","M","","","c"
"CY041210","1728","Human","4 (HA)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041211","1000","Human","7 (MP)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041212","1426","Human","6 (NA)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041213","1530","Human","5 (NP)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041214","847","Human","8 (NS)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041215","2206","Human","3 (PA)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041216","2309","Human","2 (PB1)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","","7Y","","","","c"
"CY041217","2315","Human","1 (PB2)","H1N1","Nicaragua","T","2008/02/15","Influenza A virus (A/Managua/2512.01/2008(H1N1))","E627K","7Y","","","","c"
"CY039144","982","Human","7 (MP)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","","6","","","","c"
"CY039145","1413","Human","6 (NA)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","","6","","","","c"
"CY039146","1497","Human","5 (NP)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","","6","","","","c"
"CY039147","838","Human","8 (NS)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","","6","","","","c"
"CY039148","2151","Human","3 (PA)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","","6","","","","c"
"CY039149","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","","6","","","","c"
"CY039150","2280","Human","1 (PB2)","H1N1","Nicaragua","T","2008/11/01","Influenza A virus (A/Managua/254.01/2008(H1N1))","E627K","6","","","","c"
"CY035094","1711","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","","4Y","","","","c"
"CY035096","1420","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","","4Y","","","","c"
"CY035097","1523","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","","4Y","","","","c"
"CY035098","848","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","","4Y","","","","c"
"CY035099","2182","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","","4Y","","","","c"
"CY035100","2301","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","","4Y","","","","c"
"CY035101","2295","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/26/2007(H3N2))","E627K","4Y","","","","c"
"CY072614","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/08/07","Influenza A virus (A/Managua/2604.02/2009(H1N1))","","","","","","c"
"CY072616","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/07","Influenza A virus (A/Managua/2604.02/2009(H1N1))","","","","","","c"
"CY072619","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/07","Influenza A virus (A/Managua/2604.02/2009(H1N1))","","","","","","c"
"CY072621","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/07","Influenza A virus (A/Managua/2604.02/2009(H1N1))","","","","","","c"
